"睡醒 了 吗 , ( ? ? ) ",睡醒 了 吗 用 古文 怎么 说 ,2.0
无氧 呼吸 的 反应 方程式 ,无氧 呼吸 的 概念 ,1.0
从 影响 工业布局 的 因素 考虑 ,从 影响 工业布局 的 主导 因素 考虑 ， 该类 企业 的 区位 指向 是 A ． 动力 指向 型 B ． 市场 指向 型 C ． 技术 指向 型 D ． 原料 指向 型 ,2.0
骨髓移植 必须 进行 骨髓 配型 实验 的 原因 ,（ 2013 ? 怀化 一模 ） 【 生物 - - 选修 3 ： 现代 生物科技 专题 】 白血病 是 由于 造血 干细胞 增殖 分化 异常 而 引起 的 恶性 增殖性 疾病 ． 目前 治疗 白血病 的 主要 方法 是 骨髓移植 ， 但 骨髓 配型 的 成功率 较 低 ， 大大 限制 ,3.0
三角形 ABC 三边 的 中线 AD ,"AD 为角 ABC 的 中线 , BE 为角 ABD 是 中线 & nbsp ; ",1.0
气压 下降 引起 温度 下降 ,每 一百米 大气压 下降 多少 ,1.0
把 自己 比喻 成 一种 动物 ,把 自己 比喻 成 一种 东西 表达 对 母亲 的 爱   作文 ,1.0
质子 数 和 电子 数 相等 的 粒子 一定 是 原子 ,什么 是 离子 和 粒子 还有 质子 ? ,1.0
"拉 胡琴 , 总由 其他 四指 按 弦 ",要 想 提高 二胡 的 音调 ， 胡琴 的 弦 应当 （ 　 　 ） A ． 松 一些 B ． 紧 一些 C ． 松紧 不变 ， 但 用力 拉 弦 D ． 松紧 不变 ， 快速 拉 弦 ,1.0
高锰酸钾 和 双氧水 离子 ,高锰酸钾 与 双氧水 的 反应 ,2.0
"风从 水上 走过 , 留下 粼粼 波纹 ","风从 水上 走过 , 留下 粼粼 波纹 ； 骆驼 从 沙漠 走过 , 留下 深深 的 脚印 ； , ______________. ",2.0
那些 物质 能 产生 喷泉 实验 ,能 做 喷泉 实验 的 气体 有 那些 ? ,2.0
电磁波 在 真空 中 的 传播速度 ,电磁波 在 真空 中 的 传播速度 ,3.0
高余冠 之 岌岌 兮 长余佩 之 陆离 ,"高余冠 之 岌岌 兮 , 长余佩 之 陆离 的 意思 和 句式 ",2.0
二项式 系数 和 各项 系数 ,二项式 各项 系数 之 和 与 二项式 系数 之 和 求解 方法 ,1.0
年轻人 更要 善于 反省 阅读 答案 ,阅读 题 《 年轻人 更要 善于 反省 》 的 答案 ,3.0
酒精 在 人 体内 多长时间 代谢 完 ,人体 表皮 细胞 代谢 多长时间 ? ,1.0
"一列 简谐 横波 沿 x 轴 传播 , a , b ","横波 如何 向前 传播 假设 有 一个 波长 的 横波 , 波上 每个 颗粒 的 运动 都 是 上下 的 简谐 震动 , 那么 该波 是 如何 向前 传播 的 呢 ? ",1.0
某 同学 利用 图甲 所示 装置 进行 探究 恒力 ,某 同学 采用 如图所示 的 装置 探究 “ 恒力 做功 与 动能 改变 的 关系 ” ， 他 想 用 钩 码 的 重力 表示 小车 受到 的 合 外力 ， 为了 减小 这种 做法 带来 的 实验 误差 ， 你 认为 在 实验 中 应该 采取 的 两项 必要措施 是 ,2.0
已知 两个 电流 瞬时值 函数 式 ,"什么 是 瞬时速度 , ",0.0
张师傅 要 利用 两张 铁皮 ,"李师傅 计划 用 下面 一张 白铁皮 制作 一个 铁皮 油桶 , 请 计算 铁皮 油桶 的 容积 长是 82.8 cm ",1.0
小 液流 法测定 植物 水势 现象 分析 ,小 液流 法测定 植物 组织 水势 的 步骤 概括 ,1.0
"如图 , 隧道 的 截面 由 长方形 ","如图 , 一 隧道 的 横截面 是 抛物线 abc , 隧道 的 竖直 高度 y ",1.0
大西洋 位于 哪 两个 板块 ,  几乎 完全 位于 大洋 的 板块 是   （ & nbsp ; & nbsp ; & nbsp ; ）   A ． 印度洋 板块   B ． 大西洋 板块   C ． 北冰洋 板块   D ． 太平洋 板块 ,1.0
一根 绳子 点燃 用 一个 小时 ,"桌上 放 了 两根 同样 的 绳子 A 和 B , 点燃 绳子 A 一头 , 燃尽 需要 一 小时 , 那么 , 燃尽 绳子 B , 如何 操作 只 需 45 分钟 ? ",2.0
已知 消费者 的 效用函数 ,"已知 某 消费者 的 效用函数 为 U = 3XY   , 两种 商品 的 价格 分别 为 PX   = 1 , P   Y   = 2 , 消费者 的 收入 是 12 , 求 最大 效用 ? 已知 某 消费者 的 效用函数 为 U = 3XY   , 两种 ",2.0
已知 一个角 的 余角 的 补角 比 这个 角 的 补角 的 一半 大 九十度 求 这个 角 ,"什么 是 补角 , 什么 是 余角 ",1.0
"两个 圆柱 的 侧 面积 相等 , 它们 的 体积 一定 相等 。 对 吗 ",  圆柱 的 侧 面积 = ． ,1.0
地球 上 所有 植物 如果 死亡 ,"把 某 植物 中指 在 沙丘 盐碱地 , 发现 植物 因 发生 “ 烧苗 ” 而 死亡 , 其 原因 是 ： A . 植物 因 吸收 过多 的 无机盐 而 死亡 BA . 植物 因 吸收 过多 的 无机盐 而 死亡 B . 植物 细胞 失水 过多 而 死亡 , ",0.0
我 将 是 你 最后 一件 行李 ,12 个 小朋友 每人 一件 编号 为 1 ， 2 ， 3 … 12 的 行李包 ， 各自 用 号牌 取 行李 ． 行李 按 编号 顺序 排成一列 ， 小朋友 随意 排成一列 ， 但 只有 当未取 走 行李 中 编号 最小 的 行李 才能 被 取 走 ， 否则 取 行李 ,0.0
右图 是 生态系统 中 碳循环 示意图 ,"右图 是 生态系统 碳循环 示意图 , ABCDEF 分别 代表 什么 成分 ? ",2.0
关于 原点 对称 的 函数 图像 ,中心对称 和 原点 对称 ,1.0
孕囊 2.4 ? 2.4 ? 1.9 是 什么 形状 的 ,比较 1.9 ^ 0.4 与 0.9 ^ 2.4 的 大小   怎么 比较 啊 ! ,0.0
金无足赤 人无完人 这是 一种 ,"人无完人 , 金无足赤 . 的 英文 ? ",1.0
二倍 角 的 正弦 余弦 和 正切 公式 ,"什么 是 正弦 , 余弦 和 正切 ",1.0
甲苯 与 高锰酸钾 氧化 原理 ,"甲苯 是 高锰酸钾 褪色 的 原理 为什么 是 甲基 氧化 成 了 甲酸 基 , 怎么 叫 氧化 呢 ? ",2.0
科学家 发现 新品种 恐龙 ,为了 获得 矮秆 抗病 的 小麦 新品种 ， 科学家 将 纯种 高秆 抗病 小麦 （ DDTT ） 和 矮秆 不 抗病 小麦 （ ddtt ） 杂得 ,0.0
某 学校 为 开展 阳光 体育 ,"某 学校 开展 "" 阳光 体育 "" ..... ( 数学 问题 ） 七年级 不等式 组 怎么 做 ",2.0
不 应有 恨 何事 长向 别时圆 的 意思 ,"不 应有 恨 , 何事 长向 别时圆 的 意思 ",3.0
实验室 制取 co2 离子 方程式 ,实验室 中 制取 氯气 的 离子 方程式 ,1.0
比较 先秦 时期 民 本 思想 与 明末清初 新民 本 思想 在 内容 上 不同 ,某班 同学 以 “ 明清 社会 转型期 的 思想 ” 为题 进行 研究性 学习 活动 ， 探讨 了 以下 几 方面 的 课题 。 阅读 材料 ， 根据 所学 知识 回答 问题 。 （ 14 分 ） 课题 一 历史观 问题 孔子 厚古薄今 ， 向往 尧舜禹 的 时代 和 西周 的 ,3.0
清明 时节 雨 纷纷 全诗 作者 ,"清明 时节 雨 纷纷 , ",2.0
左图 是 用 多少 个 正方体 组成 的 ,求 下列 左图 的 面积 ． ,0.0
"矩形 线圈 质量 为 m , 宽为 d ",如何 判断 矩形 线圈 内部 磁场 的 方向 ,1.0
氢 的 同位素 与 氧 的 同位素 相互 结合 为水 ,氧 的 同位素 . ,1.0
你 今年 年内 b ? b ? b ? n . ,"沪 杭 磁悬浮 新型 交通 建设项目 将 于 今年 年内 开工 , 2010 年 上海 世博会 开幕 前 正式 投入使用 . 沪 杭 磁悬浮 新型 交通 建设项目 将 于 今年 年内 开工 , 2010 年 上海 世博会 开幕 前 正式 投入使用 . 现 假设 上海 到 杭州 的 铁路 与 磁悬浮 ",0.0
小明 游览 我市 古迹 文笔 塔时 ,小明 游览 我市 古迹 文笔 塔时 ， 利用 一根 细 棉线 和 一个 小 铁球 ， 对 一根 立柱 是否 竖直 展开 实验 探究 ， 现象 如图 （ 甲 ） 、 （ 乙 ） 所示 ． 相对 于 立柱 底端 而言 ， 该 立柱 顶端 A ． 略 向 东南 方向 ,2.0
简述 生态系统 物质 循环 ,简述 生态系统 中 能量 流动 与 物质 循环 的 关系 ,1.0
一个 正方形 被 两条 直线 分成 四个 ,4 的 分成 组成 怎么 教 ,0.0
"如图 , 四边形 ABCD 、 CEFG 都 是 正方形 ",在 正方形 ABCD 和 正方形 CEFG 有 公共 顶点 C . 试证 ： BF = DG ,1.0
宇宙飞船 的 速度 是 多少 ,宇宙飞船 恐龙 ,0.0
美国 1787 年 宪法 是 如何 体现 了 妥协 的 精神 ,有 学者 认为 美国 1787 年 宪法 “ 充满 了 理性 精神 的 妥协 ” 。 这种 妥协 主要 表现 在 （ ） 　 　 ① 大州 与 小州 之间 ② 中央 与 各州 之间 ③ 北方 与 南方 各州 间 ④ 立法 、 行政 与 司法 间 A ． ① ,2.0
"商品 在 价格 由 10 元 下降 为 6 元时 , 需求量 由 20 单位 增加 40 单位 , 用 中点法 计算 这种 商品 的 需求 弹性 ","某 商品 的 需求 弹性系数 为 1.5 , 当 它 降价 8% , 需求量 会 增加 多少 ? ",1.0
"一根 绳子 长 12 米 , 做 一根 跳绳 ",推拉 窗户 是 运动 ． 跳绳 时 绳子 是 运动 ． ,0.0
基因 频率 维持 在 理想 状态 下 ,基因 重组 会 影响 物种 的 基因 频率 吗 ? 如 题   在 理想 情况 下 ,1.0
放大镜 为什么 能 放大 物体 的 图像 ,怎样 知道 放大镜 的 倍数 ,1.0
电流表 什么 量程 最 精确 ,电流表 的 ? 称为 电流表 的 量程 ,1.0
"乍暖还寒 时节 , 最 难 将息 ",乍暖还寒 时候 ． 最 难 将息 . 的 作文 怎么 写 啊 . ,2.0
重力 加速度 随 纬度 变化 ,重力 加速度 纬度 ,1.0
下列 不 属于 生物 是 A 珊瑚虫 ,珊瑚 和 珊瑚虫 都 是 生物 吗 ? 请 说明 理由 珊瑚 和 珊瑚虫 ! ,1.0
中国新民主主义革命 实质 上 是 ,"1953 — 1956 年 , 我国 实施 了 三大 改造 , 其实质 是 ： A . 把 个体 私营经济 纳入 社会主义 计划经济 的 轨道 B . 对 建设 社会主义 道路 的 探索 C . 彻底 完成 新民主主义革命 的 遗留 任务 D . 变革 生产关系 的 社会主义 革命 ",0.0
时针 和 分针 一天 内 重合 多少 次 ,"在 一天 内 时针 和 分针 会 完全 重合 多少 次 , 分别 是 几点 ",3.0
直角三角形 两个 锐角 都 是 45 度 ? ,1 . 直角三角形 的 性质 。   直角三角形 的 两个 锐角 （   ）   8 。   2 . 直角三角形 的 识别 ：   有 两个 角 （ 1 . 直角三角形 的 性质 。 直角三角形 的 两个 锐角 （   ）   8 。 2 . 直角三角形 的 识别 ： ,1.0
地球 质量 是 月球 的 多少倍 ,月球 从 哪来 ,1.0
"如图所示 , 竖直 向下 的 磁感 强度 ","在 磁感应 强度 B = 0.08 T , 方向 竖直 向下 的 匀 强磁场 中 , 急 ! ",1.0
如图 在 平面 直角坐标 系 xoy 中 直线 y ,"如图 , 在 平面 直角坐标 系 xOy 中 , 三角形 OAB ",1.0
"某一 面积 为 100cm2 的 太阳能 电池板 , 测得 其 最大 功率 为 1.5 kw 求该 电池 片 的 转换 效率 ",（ 2013 ? 潍城区 二模 ） 随着 新能源 、 低碳 等 理念 的 普及 ， 小华 做 了 完全 以 太阳能 电池 为 能源 的 汽车 的 创意设计 ． 以下 是 他 查到 的 一些 数据 ： 阳光 穿过 太空 和 地球 周围 的 大气层 到达 地面 的 过程 中 的 ,1.0
春天 还会 远 吗 的 上 一句 ,冬天 已经 来 了 春天 还会 远 吗 的 英文 ,2.0
地球 北纬 48 度 周长 多少 ? ,北纬 34 度 东经 36 度到 北纬 29 度 东经 48 度 的 距离 是 多少 ,1.0
即使 我们 只是 一支 蜡烛 也 应该 ,一支 蜡烛 点燃 后 ， 随着 蜡烛 的 燃烧 ， 蜡烛 的 质量 ， 密度 ． ,0.0
不 遵循 客观 实际 的 成语 ,"如何 从 客观 实际 条件 出发 , 遵循 事物 的 客观规律 ",0.0
三角形 内角 平分线 定理 ,"关于 同位角 , 内错角 , 同旁内角 定理 ",1.0
苯酚 被 酸性 高锰酸钾 氧化 成 什么 ,苯酚 能 使 酸性 高锰酸钾 褪色 吗 ? ,1.0
天资 和 学习 对 成才 都 很 重要 的 诗句 ,在 初中 阶段 ， 英语 的 句型 结构 什么 的 很 重要 么 ？ 如   宾语 从句 之类 的   .....   在 初中 学习 英语 很 重要 么 ？ ,0.0
一个 小 村庄 的 故事 评课 ,阅读 短文 — 一个 小 村庄 的 故事 答案 ,1.0
元素 的 原子 电子层 结构 ,原子 外 电子层 与 内 电子层 的 区别 ,1.0
"电势 , 电势差 电压 电 能量 之间 关系 ","煤炭 和 电 能量 换算 , 500 克煤 和 1 度电所 产生 的 能量 那个 大 ? ",1.0
角速度 产生 的 力 的 公式 ,角速度 怎么 计算 ? ,1.0
what 和 how 引导 的 感叹句 ,what 、 how 引导 的 感叹句 的 用法 ,2.0
六个 不同 的 球分 到 六个 不同 的 盒子 ,"宇宙 是 盒子 吗 , 盒子 外有 啥 ? ",0.0
根号 x 除 1 加 根号 x 的 积分 ,积分 ,0.0
"上半 部分 是 半圆 , 下 半 部分 是 矩形 ",要 做成 上半部 分为 半圆   下 半部 分为 六个 全等 的 矩形 的 窗户   试问   小 矩形 的 长宽 比是 多少   窗框 材料 最 省 ,1.0
十八 大 全面提高 党 的 科学化 水 ,怎样 全面提高 自己 的 英语水平 呢 ? ,0.0
如图所示 线圈 abcd 位于 磁场 中 ,如图所示 ， 圆形 线圈 的 一半 位于 磁场 中 ， 当 线圈 从 图示 位置 开始 运动 时 ， 弧 abc 受到 磁场 力 作用 （ 即 弧 abc 有 感应电流 ） ， 则 线圈 可能 的 运动 情况 是 什么 ？ （ 请 举出 至少 三种 情况 ） ,1.0
初次 分配 和 再 分配 分别 指 什么 ,关于 初次 分配 和 再 分配 ， 说法 正确 的 有 ： ① 在 初次 分配 过程 中 ， 应 着力 提高 低收入者 的 收入 ， 逐步提高 最低工资 标准 。 ② 在 再 分配 过程 中 ， 要 加强 政府 对 收入 分配 的 调节 ， 保护 合法收入 ， 调节 过高 ,1.0
固定化 细胞 的 制作 包埋 法 ,哪种 酶 固定 方法 不用 包埋 细胞 ? A 物理 吸附   B 凝胶 包埋   C 载体 偶联   D 交联 ,1.0
"如图 ( 1 ) 所示 , 两 足够 长 平行 光滑 的 金属 导轨 MN ","两根 足够 长 的 光滑 金属 导轨 竖直 放置 , 相距 l = 0.2 , 导轨 上端 连接 着 电阻 R1 = 1 ",1.0
下表是 几种 常见 弱酸 的 电离 平衡常数 ,弱酸 电离 常数 倒数 是 哪个 反应 的 平衡常数 ,1.0
"《 师说 》 中 “ 弟子 不必 不如 师 , 师 不必 贤于 弟子 , 闻道 有 先后 , 术业 有 专攻 ” 这一 观点 的 认识 ","弟子 不必 不如 师   师 不必 贤于 弟子 如 题   “ 弟子 不必 不如 师 , 师 不必 贤于 弟子 , 闻道 有 先后 , 术业 有 专攻 , 如是 而已 . ” 这句 话 到底 是 谁 说 的   出自 哪里 ? 是 韩愈 的 《 师说 ",1.0
空间 直线 在 一 平面 的 投影 ,"空间 解析几何 , 求 直线 到 平面 的 投影 ? ",1.0
过去 时 一般 疑问句 的 句式 是 什么 ? ,一般 过去 时 的 句子 结构 一般 疑问句 的 肯定 句式 、 否定 句式 、 一般 疑问句 式 、 特殊 疑问句 式 分别 是 什么 ? ,2.0
水 怎么 变成 氢气 和 氧气 ,气态 氢气 怎么 变成 液态 . 急 . ,1.0
"对于 分子 动 理论 和 物体 内能 的 理解 , ",什么 是 内能 呢 ,1.0
滴定管 和 移液管 在 实验 前 ,仪器 的 校准 （ 移液管 、 滴定管 、 容量瓶 ＝ ＝ ） 方法 ? ,1.0
加强 社会主义 精神文明 建设 的 根本任务 是 ,加强 社会主义 精神文明 建设 的 根本任务 ? ,3.0
初中 物理 实验 器材 一类 配备 标准 ,南京 那里 可 购得 初中 物理 实验 器材 ,0.0
"社会主义 制度 在 中国 的 建立 , 是 ",结合 社会主义 改造 论述 社会主义 制度 的 建立 的 历史 必然 ? ,2.0
不能 由 金属 跟 盐酸 直接 反应 制得 的 物质 是 ,怎样 制 盐酸 ,1.0
配置 氯化钠 溶液 的 步骤 ,配置 氯化钠 溶液 ,2.0
阿 w ? s ? x ? qing ? o ,4 分 之 根号 7 - 1 和 2 分 之一 谁 大 ? 写 过程 … 急急 急 啊啊啊 w ( &# 65439 ; Д &# 65439 ; ) w 阿阿 今晚 就要 ,0.0
甲球 从 离 地面 高 H 处 从 静止 开始 自由 下落 ,自由 下落 的 物体 的 高度 h 米 与 下落 时间 t 秒 的 关系 为 ,1.0
已知 多项式 a 等于 x 加 2 的 平方 ,"一个 多项式 减去 3x 的 2 次方 减 2x 加 1 的 5x 的 平方 加 4x 加 2 , 求 这个 多项式 ",1.0
彩虹 由 哪 七种 颜色 组成 ,请教 彩虹 的 七种 颜色 的 英文单词 ~ ,1.0
直角三角形 两个 锐角 的 平分线 所成 的 角度 ,"计算 直角三角形 的 锐角 角度 请问 已知 直角三角形 直角 对面 边 的 长度 是 333 , 底边 的 长度 是 295 , 请问 锐角 角度 是 多少 ? 急 ",1.0
经济基础 决定 上层建筑 下 一句 ,马克思 说 ： 经济基础 决定 上层建筑 ； 我 倒 认为 ： 人种 的 优劣 决定 上层建筑 ? ,1.0
钙 的 相对 原子质量 是 多少 ,钙 的 相对 原子质量 ,3.0
作 函数 y = arccos ( sinx ) 图像 ,arcsinx 除以 arccosx ,1.0
三个代表 重要 思想 的 内容 ,三个代表 重要 思想 的 本质 是 什么 ? ,2.0
是 谁 辛勤 培育 祖国 的 花朵 ? 回答 ,照 样子 写 几句 赞美 老师 的话 ， 用 上 比喻 的 修辞手法 （ 写 2 句 ） 老师 是 辛勤 的 园丁 ， 培育 祖国 的 花朵 。 ,3.0
写出 万用表 判断 二极管 正负 的 方法 ,电子 装配 一些 小 问题 。   1 五色 环 精密 电阻 ， 色环 依次 为 蓝 ． 灰   ．   黑 ． 红 ． 棕 ， 其 阻值 为 Ω ， 允许 电子 装配 一些 小 问题 。 1 五色 环 精密 电阻 ， 色环 依次 为 蓝 ,3.0
你 单位 让 你 组织 植树 活动 ,少先队员 组织 植树 活动 ， 要 在 教学楼 前种 杨树 ， 4 棵 杨树 售价 10.3 元 ， 如果 要 买 16 棵 杨树 要花 多少 钱 ？ ,0.0
"如图 , 四边形 ABCD 是 圆 O 的 内接 四边形 , Ab 的 延长线 ","如 , 四边形 ABCD 内接 于 圆 o , E 是 AD 延长线 上 的 一点 , 若 ",2.0
你 博古通今 像 滔滔不绝 的 历史长河 ,例句 ： 你 博古通今 ， 像 滔滔不绝 的 历史长河 ， 引导 我们 追求 无穷 知识 。 （ 历史 老师 ） ,2.0
二氧化硫 与 氧气 方程式 ,如何 除 二氧化硫 ? ,1.0
30 度角 所 对 直角 边 是 斜边 一半 ,怎样 证明 Rt 三角形 斜边 的 中线 是 斜边 的 一半 ,1.0
人不知 而 不 愠 中 而 意义 ,"人不知 而 不 愠 , ",2.0
"图 直流 发电机 的 工作 原理 , 关于 ",三 、 电磁感应 : 1 、 学史 ： 该 现象   年 被   发现 . 2 、 定义 ： 这种 现象 叫做 电磁感应 现象 3 、 感应电流 ： ①  定义 ： ②  产生 的 条件 ： 、 部分 导体 、   . ③ 导体 中 感应电流 的 方向 ,1.0
串联 电路 中 电压 的 规律 ,  什么 电路 是 串联 电路 ？ ,1.0
已知 三个 质数 的 倒数 和 ,所有 质数 的 倒数 的 和 ,1.0
世界 上 最小 的 国是 哪个 ,世界 上 有 多少 个 大洲 啊 ? ,0.0
零 多项式 和 零次 多项式 ,什么 是 多项式 ? ,1.0
铁 和 盐酸 反应 的 化学 方程式 ,铁是 分子 吗 ? ,0.0
"扫开 一块 雪 , 露出 地面 是 哪 篇文章 ",用 扫开   露出   支起   撒   系   牵   看   拉   罩 这些 词语 造句 ,0.0
请 把 这 22 字 组成 一句 连贯 的话 ,含泪 的 诗句 ? （ 上下 连贯 ） ,0.0
电路 的 端电压 u 等于 各 并联 ,"并联 电路   电压 之比 U1 / U   与 电阻 之比 R1 / R1 + R2   有 什么 关系 ? 并联 电路   电压 之比 U1 / U   与 电阻 之比 R1 / R1 + R2   有 什么 关系 ? 分压 电路 , 当 a , b ",1.0
